,person,time
4369,gf,2017-03-16 03:04:39 +0000
4370,gf,2017-03-16 03:05:24 +0000
4371,me,2017-03-16 03:12:04 +0000
4372,me,2017-03-16 03:12:21 +0000
4373,gf,2017-03-16 04:42:53 +0000
4374,me,2017-03-16 04:51:18 +0000
4375,me,2017-03-16 05:05:35 +0000
4376,gf,2017-03-16 13:29:48 +0000
4377,me,2017-03-16 14:45:57 +0000
4378,me,2017-03-16 14:45:57 +0000
4379,gf,2017-03-16 15:52:56 +0000
4380,gf,2017-03-16 15:53:20 +0000
4381,me,2017-03-16 16:32:59 +0000
4382,me,2017-03-16 16:32:59 +0000
4383,gf,2017-03-16 17:56:15 +0000
4384,gf,2017-03-16 17:56:59 +0000
4385,me,2017-03-16 18:14:22 +0000
4386,me,2017-03-16 18:14:30 +0000
4387,gf,2017-03-16 18:15:29 +0000
4388,gf,2017-03-16 18:15:47 +0000
4389,me,2017-03-16 18:16:56 +0000
4390,me,2017-03-16 18:18:48 +0000
4391,gf,2017-03-16 18:19:16 +0000
4392,gf,2017-03-16 18:19:29 +0000
4393,me,2017-03-16 18:19:59 +0000
4394,gf,2017-03-16 18:20:26 +0000
4395,me,2017-03-16 18:25:21 +0000
4396,me,2017-03-16 18:25:49 +0000
4397,gf,2017-03-16 18:34:09 +0000
4398,me,2017-03-16 19:03:31 +0000
4399,me,2017-03-16 19:03:31 +0000
4400,me,2017-03-16 19:03:38 +0000
4401,me,2017-03-16 19:03:38 +0000
4402,me,2017-03-16 19:03:44 +0000
4403,gf,2017-03-16 19:22:35 +0000
4404,me,2017-03-16 19:25:44 +0000
4405,me,2017-03-16 19:25:44 +0000
4406,me,2017-03-16 19:26:31 +0000
4407,me,2017-03-16 19:26:31 +0000
4408,gf,2017-03-16 19:38:45 +0000
4409,gf,2017-03-16 19:39:00 +0000
4410,gf,2017-03-16 19:39:21 +0000
4411,me,2017-03-16 19:43:14 +0000
4412,gf,2017-03-16 19:43:46 +0000
4413,me,2017-03-16 21:06:57 +0000
4414,gf,2017-03-16 21:07:39 +0000
4415,me,2017-03-16 21:09:12 +0000
4416,gf,2017-03-16 21:10:07 +0000
4417,me,2017-03-16 21:23:58 +0000
4418,me,2017-03-16 21:24:11 +0000
4419,me,2017-03-16 23:27:26 +0000
4420,gf,2017-03-16 23:28:32 +0000
4421,me,2017-03-16 23:31:59 +0000
4422,gf,2017-03-17 00:21:14 +0000
4423,me,2017-03-17 05:39:38 +0000
4424,gf,2017-03-17 05:48:41 +0000
4425,gf,2017-03-17 05:48:42 +0000
4426,gf,2017-03-17 05:48:46 +0000
4427,me,2017-03-17 05:52:22 +0000
4428,me,2017-03-17 05:52:59 +0000
4429,gf,2017-03-17 05:54:44 +0000
4430,me,2017-03-17 05:57:55 +0000
4431,gf,2017-03-17 05:58:08 +0000
4432,gf,2017-03-17 05:58:49 +0000
4433,gf,2017-03-17 05:59:53 +0000
4434,gf,2017-03-17 06:00:15 +0000
4435,me,2017-03-17 06:01:10 +0000
4436,gf,2017-03-17 06:01:58 +0000
4437,me,2017-03-17 06:03:36 +0000
4438,gf,2017-03-17 06:06:51 +0000
4439,me,2017-03-17 15:44:26 +0000
4440,gf,2017-03-17 15:54:24 +0000
4441,me,2017-03-17 15:54:51 +0000
4442,gf,2017-03-17 16:17:18 +0000
4443,me,2017-03-17 17:27:14 +0000
4444,me,2017-03-17 19:39:14 +0000
4445,gf,2017-03-17 20:11:53 +0000
4446,gf,2017-03-17 20:11:54 +0000
4447,gf,2017-03-17 20:28:48 +0000
4448,gf,2017-03-17 20:28:55 +0000
4449,me,2017-03-17 20:47:35 +0000
4450,gf,2017-03-17 21:26:43 +0000
4451,gf,2017-03-17 21:26:45 +0000
4452,gf,2017-03-17 21:31:32 +0000
4453,gf,2017-03-17 22:36:02 +0000
4454,me,2017-03-17 22:38:29 +0000
4455,me,2017-03-17 22:40:21 +0000
4456,gf,2017-03-18 20:02:52 +0000
4457,me,2017-03-18 20:03:05 +0000
4458,me,2017-03-19 23:40:30 +0000
4459,gf,2017-03-19 23:42:00 +0000
4460,me,2017-03-19 23:48:52 +0000
4461,gf,2017-03-20 23:56:28 +0000
4462,gf,2017-03-20 23:56:35 +0000
4463,gf,2017-03-22 18:16:01 +0000
4464,me,2017-03-23 04:19:42 +0000
4465,gf,2017-03-25 02:09:45 +0000
4466,me,2017-03-25 06:37:05 +0000
4467,gf,2017-03-25 17:45:40 +0000
4468,me,2017-03-25 17:54:38 +0000
4469,gf,2017-03-25 18:05:50 +0000
4470,gf,2017-03-25 21:07:44 +0000
4471,gf,2017-03-25 21:12:59 +0000
4472,me,2017-03-26 21:55:39 +0000
4473,gf,2017-03-26 22:03:32 +0000
4474,me,2017-03-26 22:23:08 +0000
4475,gf,2017-03-26 22:57:54 +0000
4476,me,2017-03-27 15:23:37 +0000
4477,gf,2017-03-27 20:55:38 +0000
4478,gf,2017-03-28 17:36:08 +0000
4479,gf,2017-03-28 17:36:14 +0000
4480,gf,2017-03-28 17:36:17 +0000
4481,gf,2017-03-28 17:36:32 +0000
4482,me,2017-03-28 21:19:24 +0000
4483,gf,2017-03-28 21:26:01 +0000
4484,gf,2017-03-28 21:26:11 +0000
4485,me,2017-03-28 21:33:03 +0000
4486,me,2017-03-28 21:33:33 +0000
4487,me,2017-03-28 21:33:36 +0000
4488,gf,2017-03-28 23:09:44 +0000
4489,gf,2017-03-28 23:09:54 +0000
4490,me,2017-03-28 23:51:40 +0000
4491,me,2017-03-28 23:52:00 +0000
4492,gf,2017-03-29 00:11:48 +0000
4493,me,2017-03-29 05:18:26 +0000
4494,gf,2017-03-29 05:20:18 +0000
4495,gf,2017-03-29 05:43:31 +0000
4496,gf,2017-03-29 19:46:35 +0000
4497,me,2017-03-29 19:46:47 +0000
4498,gf,2017-03-29 19:46:49 +0000
4499,me,2017-03-29 19:47:07 +0000
4500,gf,2017-03-29 19:47:55 +0000
4501,me,2017-03-30 17:58:09 +0000
4502,gf,2017-03-30 18:16:31 +0000
4503,me,2017-04-03 20:45:27 +0000
4504,gf,2017-04-03 20:45:42 +0000
4505,gf,2017-04-03 20:46:01 +0000
4506,me,2017-04-03 20:59:49 +0000
4507,gf,2017-04-05 05:16:03 +0000
4508,me,2017-04-05 05:42:55 +0000
4509,gf,2017-04-05 05:43:20 +0000
4510,gf,2017-04-05 05:44:09 +0000
4511,me,2017-04-05 05:46:35 +0000
4512,gf,2017-04-05 05:47:19 +0000
4513,gf,2017-04-05 05:47:37 +0000
4514,me,2017-04-05 05:49:36 +0000
4515,gf,2017-04-05 05:51:32 +0000
4516,gf,2017-04-05 05:51:51 +0000
4517,gf,2017-04-05 21:13:00 +0000
4518,me,2017-04-05 21:13:33 +0000
4519,me,2017-04-05 21:13:39 +0000
4520,gf,2017-04-05 21:14:43 +0000
4521,me,2017-04-05 21:15:00 +0000
4522,gf,2017-04-05 21:19:04 +0000
4523,gf,2017-04-05 21:19:20 +0000
4524,me,2017-04-05 21:26:09 +0000
4525,me,2017-04-05 23:52:04 +0000
4526,gf,2017-04-06 00:37:11 +0000
4527,me,2017-04-06 00:41:45 +0000
4528,gf,2017-04-06 00:42:21 +0000
4529,gf,2017-04-06 00:42:25 +0000
4530,me,2017-04-06 00:42:26 +0000
4531,gf,2017-04-06 00:42:31 +0000
4532,me,2017-04-06 00:42:43 +0000
4533,gf,2017-04-06 00:42:50 +0000
4534,me,2017-04-07 02:14:48 +0000
4535,me,2017-04-07 02:16:45 +0000
4536,gf,2017-04-08 01:59:23 +0000
4537,me,2017-04-08 02:01:01 +0000
4538,gf,2017-04-08 02:43:40 +0000
4539,gf,2017-04-11 04:27:32 +0000
4540,me,2017-04-11 04:39:48 +0000
4541,gf,2017-04-11 04:40:07 +0000
4542,gf,2017-04-12 17:08:58 +0000
4543,gf,2017-04-13 00:40:58 +0000
4544,me,2017-04-13 00:41:17 +0000
4545,me,2017-04-14 23:02:53 +0000
4546,gf,2017-04-14 23:19:10 +0000
4547,gf,2017-04-14 23:24:12 +0000
4548,gf,2017-04-14 23:26:28 +0000
4549,me,2017-04-14 23:27:29 +0000
4550,gf,2017-04-14 23:57:40 +0000
4551,gf,2017-04-15 05:13:00 +0000
4552,me,2017-04-16 17:17:21 +0000
4553,me,2017-04-16 21:45:44 +0000
4554,gf,2017-04-17 22:23:55 +0000
4555,gf,2017-04-17 22:24:13 +0000
4556,gf,2017-04-17 22:24:16 +0000
4557,gf,2017-04-17 22:24:20 +0000
4558,gf,2017-04-17 22:24:30 +0000
4559,me,2017-04-17 22:24:35 +0000
4560,me,2017-04-17 22:24:35 +0000
4561,me,2017-04-17 22:24:37 +0000
4562,me,2017-04-17 22:24:38 +0000
4563,gf,2017-04-17 22:24:38 +0000
4564,me,2017-04-17 22:24:40 +0000
4565,gf,2017-04-17 22:24:40 +0000
4566,gf,2017-04-17 22:25:03 +0000
4567,gf,2017-04-17 22:25:06 +0000
4568,me,2017-04-17 22:25:10 +0000
4569,me,2017-04-17 22:25:12 +0000
4570,me,2017-04-17 22:25:13 +0000
4571,me,2017-04-17 22:25:18 +0000
4572,me,2017-04-17 22:25:31 +0000
4573,gf,2017-04-17 22:26:05 +0000
4574,gf,2017-04-18 00:14:22 +0000
4575,gf,2017-04-18 19:02:06 +0000
4576,me,2017-04-18 21:53:03 +0000
4577,gf,2017-04-18 22:27:47 +0000
4578,me,2017-04-18 22:28:00 +0000
4579,gf,2017-04-18 22:54:44 +0000
4580,gf,2017-04-18 22:59:23 +0000
4581,me,2017-04-18 23:19:26 +0000
4582,me,2017-04-18 23:20:01 +0000
4583,me,2017-04-18 23:20:16 +0000
4584,me,2017-04-18 23:45:44 +0000
4585,gf,2017-04-19 00:34:15 +0000
4586,gf,2017-04-19 20:11:08 +0000
4587,me,2017-04-19 21:20:26 +0000
4588,gf,2017-04-19 23:25:03 +0000
4589,gf,2017-04-21 03:07:47 +0000
4590,me,2017-04-21 03:10:05 +0000
4591,me,2017-04-21 03:10:08 +0000
4592,gf,2017-04-22 03:40:20 +0000
4593,me,2017-04-22 03:40:47 +0000
4594,gf,2017-04-22 03:41:13 +0000
4595,me,2017-04-22 03:41:44 +0000
4596,me,2017-04-22 03:41:52 +0000
4597,me,2017-04-22 03:42:43 +0000
4598,gf,2017-04-22 03:42:55 +0000
4599,gf,2017-04-22 03:43:05 +0000
4600,gf,2017-04-22 03:43:11 +0000
4601,me,2017-04-22 03:43:29 +0000
4602,gf,2017-04-22 03:43:47 +0000
4603,me,2017-04-22 03:44:09 +0000
4604,gf,2017-04-22 03:44:16 +0000
4605,me,2017-04-22 03:54:43 +0000
4606,me,2017-04-22 03:54:52 +0000
4607,me,2017-04-22 03:54:57 +0000
4608,gf,2017-04-22 03:56:13 +0000
4609,gf,2017-04-22 13:46:27 +0000
4610,me,2017-04-22 13:48:44 +0000
4611,me,2017-04-22 13:49:31 +0000
4612,gf,2017-04-22 13:49:53 +0000
4613,me,2017-04-22 13:50:05 +0000
4614,gf,2017-04-22 13:50:16 +0000
4615,gf,2017-04-22 16:56:26 +0000
4616,me,2017-04-22 17:28:39 +0000
4617,me,2017-04-22 17:28:39 +0000
4618,me,2017-04-22 17:30:16 +0000
4619,me,2017-04-22 17:30:16 +0000
4620,me,2017-04-22 18:26:01 +0000
4621,me,2017-04-23 01:11:30 +0000
4622,gf,2017-04-23 01:16:32 +0000
4623,gf,2017-04-23 01:16:42 +0000
4624,me,2017-04-23 01:16:59 +0000
4625,me,2017-04-23 01:17:11 +0000
4626,gf,2017-04-23 01:18:32 +0000
4627,gf,2017-04-23 01:18:32 +0000
4628,gf,2017-04-23 01:18:39 +0000
4629,me,2017-04-23 01:18:54 +0000
4630,me,2017-04-23 01:19:11 +0000
4631,gf,2017-04-23 01:22:00 +0000
4632,me,2017-04-23 01:23:37 +0000
4633,gf,2017-04-23 03:49:19 +0000
4634,me,2017-04-23 03:57:13 +0000
4635,me,2017-04-23 03:57:59 +0000
4636,gf,2017-04-23 04:05:13 +0000
4637,gf,2017-04-23 04:05:24 +0000
4638,gf,2017-04-23 04:05:33 +0000
4639,me,2017-04-23 04:06:40 +0000
4640,me,2017-04-23 04:09:43 +0000
4641,me,2017-04-23 04:10:26 +0000
4642,gf,2017-04-23 04:17:47 +0000
4643,me,2017-04-23 04:24:38 +0000
4644,gf,2017-04-23 04:37:58 +0000
4645,gf,2017-04-23 07:57:56 +0000
4646,me,2017-04-23 20:33:56 +0000
4647,gf,2017-04-23 21:14:21 +0000
4648,gf,2017-04-24 20:46:26 +0000
4649,me,2017-04-24 21:05:45 +0000
4650,gf,2017-04-24 21:06:07 +0000
4651,gf,2017-04-24 23:34:18 +0000
4652,me,2017-04-24 23:51:13 +0000
4653,me,2017-04-24 23:51:22 +0000
4654,me,2017-04-25 00:01:11 +0000
4655,me,2017-04-26 21:42:33 +0000
4656,me,2017-04-26 23:00:53 +0000
4657,gf,2017-04-26 23:18:42 +0000
4658,gf,2017-04-26 23:19:28 +0000
4659,me,2017-04-26 23:19:37 +0000
4660,gf,2017-04-27 00:33:30 +0000
4661,me,2017-04-27 01:05:42 +0000
4662,gf,2017-04-27 03:26:06 +0000
4663,me,2017-04-27 03:27:06 +0000
4664,gf,2017-04-27 19:19:24 +0000
4665,me,2017-04-27 19:48:03 +0000
4666,me,2017-04-28 03:48:10 +0000
4667,me,2017-04-28 21:38:39 +0000
4668,gf,2017-04-28 22:20:06 +0000
4669,gf,2017-04-28 22:28:45 +0000
4670,me,2017-04-28 22:32:08 +0000
4671,gf,2017-04-28 22:35:03 +0000
4672,gf,2017-04-28 22:35:09 +0000
4673,me,2017-04-28 22:36:20 +0000
4674,gf,2017-04-28 23:47:04 +0000
4675,me,2017-04-28 23:51:09 +0000
4676,me,2017-04-28 23:51:10 +0000
4677,me,2017-04-28 23:51:13 +0000
4678,gf,2017-04-28 23:51:18 +0000
4679,me,2017-04-28 23:51:31 +0000
4680,me,2017-04-28 23:54:52 +0000
4681,me,2017-04-28 23:54:57 +0000
4682,gf,2017-04-29 00:25:36 +0000
4683,gf,2017-04-29 00:30:54 +0000
4684,gf,2017-04-29 00:32:57 +0000
4685,me,2017-04-29 00:35:17 +0000
4686,gf,2017-04-29 22:26:05 +0000
4687,gf,2017-04-29 22:26:17 +0000
4688,gf,2017-04-30 01:51:51 +0000
4689,me,2017-04-30 01:53:01 +0000
4690,me,2017-04-30 01:57:22 +0000
4691,gf,2017-04-30 01:59:14 +0000
4692,gf,2017-04-30 01:59:18 +0000
4693,gf,2017-04-30 01:59:22 +0000
4694,me,2017-04-30 02:01:18 +0000
4695,me,2017-04-30 02:10:39 +0000
4696,gf,2017-05-01 15:41:43 +0000
4697,me,2017-05-01 15:49:39 +0000
4698,me,2017-05-01 15:51:44 +0000
4699,me,2017-05-01 15:51:49 +0000
4700,gf,2017-05-01 16:57:10 +0000
4701,me,2017-05-01 17:05:18 +0000
4702,me,2017-05-01 17:05:38 +0000
4703,gf,2017-05-01 17:15:00 +0000
4704,gf,2017-05-01 17:15:22 +0000
4705,gf,2017-05-01 17:15:32 +0000
4706,gf,2017-05-01 17:15:40 +0000
4707,gf,2017-05-01 17:15:56 +0000
4708,me,2017-05-01 17:16:14 +0000
4709,me,2017-05-01 17:16:27 +0000
4710,me,2017-05-01 17:16:31 +0000
4711,me,2017-05-01 17:16:33 +0000
4712,me,2017-05-01 17:16:34 +0000
4713,gf,2017-05-01 17:16:34 +0000
4714,gf,2017-05-01 17:16:52 +0000
4715,me,2017-05-01 17:16:54 +0000
4716,gf,2017-05-01 17:16:54 +0000
4717,gf,2017-05-01 17:16:56 +0000
4718,me,2017-05-01 17:16:59 +0000
4719,me,2017-05-01 17:17:48 +0000
4720,gf,2017-05-01 17:17:51 +0000
4721,me,2017-05-01 17:18:02 +0000
4722,gf,2017-05-01 17:18:09 +0000
4723,me,2017-05-01 17:18:28 +0000
4724,me,2017-05-01 17:18:31 +0000
4725,me,2017-05-01 17:18:40 +0000
4726,me,2017-05-01 17:18:53 +0000
4727,gf,2017-05-02 22:30:43 +0000
4728,me,2017-05-02 22:36:28 +0000
4729,me,2017-05-02 22:36:39 +0000
4730,gf,2017-05-03 02:09:57 +0000
4731,me,2017-05-03 03:12:59 +0000
4732,me,2017-05-03 22:48:18 +0000
4733,me,2017-05-03 22:48:58 +0000
4734,me,2017-05-03 22:49:20 +0000
4735,gf,2017-05-04 06:23:48 +0000
4736,me,2017-05-04 14:53:47 +0000
4737,gf,2017-05-04 20:23:15 +0000
4738,gf,2017-05-04 20:54:35 +0000
4739,me,2017-05-04 22:01:13 +0000
4740,gf,2017-05-04 22:01:53 +0000
4741,me,2017-05-04 22:40:53 +0000
4742,me,2017-05-04 22:41:05 +0000
4743,me,2017-05-04 22:41:09 +0000
4744,gf,2017-05-04 22:41:37 +0000
4745,gf,2017-05-04 22:41:41 +0000
4746,gf,2017-05-05 00:13:31 +0000
4747,me,2017-05-05 00:15:08 +0000
4748,me,2017-05-05 21:29:41 +0000
4749,gf,2017-05-05 22:51:39 +0000
4750,me,2017-05-05 22:52:29 +0000
4751,gf,2017-05-05 23:34:18 +0000
4752,gf,2017-05-06 01:18:53 +0000
4753,gf,2017-05-07 01:39:35 +0000
4754,me,2017-05-07 01:41:03 +0000
4755,me,2017-05-07 01:41:07 +0000
4756,gf,2017-05-07 01:41:21 +0000
4757,me,2017-05-07 01:41:47 +0000
4758,gf,2017-05-07 01:43:35 +0000
4759,me,2017-05-07 01:43:47 +0000
4760,me,2017-05-07 19:51:56 +0000
4761,gf,2017-05-07 19:55:25 +0000
4762,gf,2017-05-07 19:55:31 +0000
4763,gf,2017-05-07 19:55:34 +0000
4764,me,2017-05-07 19:56:16 +0000
4765,gf,2017-05-07 20:24:50 +0000
4766,me,2017-05-07 22:09:19 +0000
4767,gf,2017-05-08 15:30:46 +0000
4768,gf,2017-05-08 15:32:38 +0000
4769,gf,2017-05-09 16:25:39 +0000
4770,gf,2017-05-09 16:27:24 +0000
4771,me,2017-05-09 16:29:56 +0000
4772,me,2017-05-09 16:29:56 +0000
4773,me,2017-05-09 16:30:06 +0000
4774,me,2017-05-09 16:30:06 +0000
4775,gf,2017-05-09 16:58:27 +0000
4776,me,2017-05-09 23:08:14 +0000
4777,me,2017-05-09 23:08:14 +0000
4778,gf,2017-05-09 23:32:06 +0000
4779,gf,2017-05-09 23:35:19 +0000
4780,me,2017-05-09 23:37:23 +0000
4781,gf,2017-05-09 23:37:45 +0000
4782,gf,2017-05-09 23:39:17 +0000
4783,me,2017-05-09 23:42:25 +0000
4784,me,2017-05-09 23:42:31 +0000
4785,me,2017-05-09 23:42:38 +0000
4786,me,2017-05-09 23:42:42 +0000
4787,me,2017-05-09 23:42:46 +0000
4788,gf,2017-05-09 23:43:01 +0000
4789,me,2017-05-09 23:48:29 +0000
4790,gf,2017-05-09 23:52:23 +0000
4791,me,2017-05-09 23:52:42 +0000
4792,me,2017-05-09 23:53:08 +0000
4793,me,2017-05-09 23:53:17 +0000
4794,gf,2017-05-09 23:53:24 +0000
4795,gf,2017-05-09 23:54:06 +0000
4796,me,2017-05-09 23:55:57 +0000
4797,gf,2017-05-10 01:33:27 +0000
4798,me,2017-05-10 01:43:02 +0000
4799,gf,2017-05-10 01:43:43 +0000
4800,me,2017-05-12 16:30:31 +0000
4801,gf,2017-05-12 16:31:50 +0000
4802,me,2017-05-12 17:21:01 +0000
4803,gf,2017-05-12 17:25:22 +0000
4804,gf,2017-05-12 17:26:59 +0000
4805,me,2017-05-12 17:27:29 +0000
4806,me,2017-05-12 17:27:37 +0000
4807,me,2017-05-12 17:27:44 +0000
4808,me,2017-05-12 17:27:51 +0000
4809,me,2017-05-12 17:27:55 +0000
4810,me,2017-05-12 17:27:58 +0000
4811,gf,2017-05-12 17:28:05 +0000
4812,gf,2017-05-12 17:28:13 +0000
4813,gf,2017-05-12 17:28:28 +0000
4814,gf,2017-05-12 17:29:23 +0000
4815,me,2017-05-12 17:31:41 +0000
4816,gf,2017-05-12 17:36:19 +0000
4817,me,2017-05-12 19:23:37 +0000
4818,me,2017-05-12 19:23:43 +0000
4819,gf,2017-05-12 19:24:09 +0000
4820,me,2017-05-12 19:45:17 +0000
4821,me,2017-05-13 00:09:37 +0000
4822,gf,2017-05-13 16:04:01 +0000
4823,me,2017-05-13 16:04:26 +0000
4824,me,2017-05-13 16:04:33 +0000
4825,gf,2017-05-13 16:05:48 +0000
4826,me,2017-05-13 16:06:37 +0000
4827,gf,2017-05-13 17:01:06 +0000
4828,gf,2017-05-13 17:01:07 +0000
4829,gf,2017-05-13 17:01:07 +0000
4830,me,2017-05-13 17:20:24 +0000
4831,me,2017-05-13 22:33:14 +0000
4832,me,2017-05-13 22:33:20 +0000
4833,gf,2017-05-13 22:37:48 +0000
4834,me,2017-05-13 22:38:10 +0000
4835,gf,2017-05-13 22:38:27 +0000
4836,gf,2017-05-15 00:34:44 +0000
4837,gf,2017-05-15 00:36:47 +0000
4838,gf,2017-05-15 04:41:44 +0000
4839,gf,2017-05-15 04:49:44 +0000
4840,me,2017-05-15 05:14:25 +0000
4841,gf,2017-05-15 05:14:38 +0000
4842,me,2017-05-15 05:14:52 +0000
4843,me,2017-05-15 05:14:56 +0000
4844,me,2017-05-15 05:15:18 +0000
4845,gf,2017-05-15 05:31:58 +0000
4846,gf,2017-05-15 05:32:04 +0000
4847,gf,2017-05-15 05:32:09 +0000
4848,me,2017-05-15 05:32:12 +0000
4849,me,2017-05-15 05:38:53 +0000
4850,gf,2017-05-15 21:23:45 +0000
4851,me,2017-05-15 21:25:37 +0000
4852,me,2017-05-15 22:16:44 +0000
4853,gf,2017-05-15 23:55:13 +0000
4854,me,2017-05-16 00:42:21 +0000
4855,gf,2017-05-16 00:57:28 +0000
4856,me,2017-05-16 05:22:34 +0000
4857,gf,2017-05-16 05:36:21 +0000
4858,me,2017-05-16 05:56:16 +0000
4859,gf,2017-05-16 05:58:51 +0000
4860,gf,2017-05-16 06:37:54 +0000
4861,gf,2017-05-17 21:07:30 +0000
4862,gf,2017-05-17 21:07:32 +0000
4863,gf,2017-05-17 21:07:35 +0000
4864,me,2017-05-17 21:08:03 +0000
4865,me,2017-05-17 22:53:15 +0000
4866,gf,2017-05-17 23:33:14 +0000
4867,gf,2017-05-18 18:22:44 +0000
4868,me,2017-05-18 18:23:14 +0000
4869,me,2017-05-19 00:24:13 +0000
4870,gf,2017-05-19 00:32:06 +0000
4871,gf,2017-05-19 00:32:11 +0000
4872,me,2017-05-19 00:33:07 +0000
4873,gf,2017-05-19 00:33:31 +0000
4874,me,2017-05-19 00:33:43 +0000
4875,gf,2017-05-19 02:41:30 +0000
4876,gf,2017-05-19 02:44:57 +0000
4877,gf,2017-05-19 02:45:42 +0000
4878,me,2017-05-19 02:47:11 +0000
4879,me,2017-05-19 02:47:24 +0000
4880,gf,2017-05-19 02:47:29 +0000
4881,gf,2017-05-19 02:47:35 +0000
4882,me,2017-05-19 02:47:40 +0000
4883,me,2017-05-19 02:47:43 +0000
4884,gf,2017-05-19 02:47:50 +0000
4885,me,2017-05-19 02:48:08 +0000
4886,gf,2017-05-19 02:48:15 +0000
4887,me,2017-05-19 02:48:34 +0000
4888,gf,2017-05-19 02:48:35 +0000
4889,gf,2017-05-19 02:48:44 +0000
4890,me,2017-05-19 02:48:58 +0000
4891,gf,2017-05-19 02:49:12 +0000
4892,gf,2017-05-19 02:49:23 +0000
4893,me,2017-05-19 02:49:24 +0000
4894,gf,2017-05-19 02:49:26 +0000
4895,me,2017-05-19 02:49:44 +0000
4896,gf,2017-05-19 02:50:20 +0000
4897,me,2017-05-19 03:34:50 +0000
4898,me,2017-05-19 05:35:22 +0000
4899,gf,2017-05-19 15:16:48 +0000
4900,gf,2017-05-19 16:15:19 +0000
4901,me,2017-05-20 18:29:49 +0000
4902,me,2017-05-20 18:29:59 +0000
4903,gf,2017-05-20 18:34:07 +0000
4904,me,2017-05-20 20:42:10 +0000
4905,gf,2017-05-20 20:43:11 +0000
4906,me,2017-05-20 20:43:35 +0000
4907,gf,2017-05-20 20:43:49 +0000
4908,gf,2017-05-20 20:44:19 +0000
4909,me,2017-05-20 20:45:15 +0000
4910,gf,2017-05-20 20:54:06 +0000
4911,gf,2017-05-20 22:49:40 +0000
4912,gf,2017-05-20 23:06:59 +0000
4913,me,2017-05-20 23:07:28 +0000
4914,me,2017-05-20 23:09:44 +0000
4915,me,2017-05-20 23:10:13 +0000
4916,gf,2017-05-20 23:10:23 +0000
4917,me,2017-05-20 23:33:39 +0000
4918,gf,2017-05-20 23:35:01 +0000
4919,gf,2017-05-21 03:55:06 +0000
4920,me,2017-05-21 03:56:54 +0000
4921,me,2017-05-21 03:57:07 +0000
4922,gf,2017-05-22 19:08:44 +0000
4923,me,2017-05-22 19:16:22 +0000
4924,me,2017-05-22 19:16:23 +0000
4925,me,2017-05-22 20:49:46 +0000
4926,me,2017-05-22 20:49:51 +0000
4927,gf,2017-05-22 20:50:29 +0000
4928,me,2017-05-23 06:04:58 +0000
4929,gf,2017-05-23 06:05:09 +0000
4930,gf,2017-05-24 21:22:42 +0000
4931,me,2017-05-24 22:33:26 +0000
4932,me,2017-05-24 23:33:34 +0000
4933,gf,2017-05-24 23:34:23 +0000
4934,me,2017-05-24 23:39:10 +0000
4935,gf,2017-05-24 23:42:30 +0000
4936,me,2017-05-25 02:18:15 +0000
4937,me,2017-05-25 02:18:18 +0000
4938,gf,2017-05-25 03:21:31 +0000
4939,me,2017-05-25 03:27:45 +0000
4940,me,2017-05-25 03:27:55 +0000
4941,gf,2017-05-25 03:34:28 +0000
4942,gf,2017-05-25 03:34:41 +0000
4943,gf,2017-05-25 03:58:07 +0000
4944,me,2017-05-25 04:01:39 +0000
4945,gf,2017-05-25 04:01:58 +0000
4946,gf,2017-05-25 04:02:32 +0000
4947,gf,2017-05-25 04:08:59 +0000
4948,me,2017-05-25 04:11:38 +0000
4949,gf,2017-05-25 04:19:10 +0000
4950,gf,2017-05-25 04:19:19 +0000
4951,me,2017-05-25 04:20:05 +0000
4952,me,2017-05-25 04:20:32 +0000
4953,gf,2017-05-25 04:23:15 +0000
4954,me,2017-05-25 04:32:40 +0000
4955,me,2017-05-25 04:35:02 +0000
4956,me,2017-05-25 12:41:23 +0000
4957,gf,2017-05-26 00:53:04 +0000
4958,me,2017-05-26 01:54:19 +0000
4959,gf,2017-05-26 02:06:16 +0000
4960,gf,2017-05-26 02:09:03 +0000
4961,gf,2017-05-26 02:20:47 +0000
4962,gf,2017-05-26 02:20:48 +0000
4963,me,2017-05-26 02:32:25 +0000
4964,me,2017-05-26 02:32:33 +0000
4965,gf,2017-05-26 02:32:57 +0000
4966,me,2017-05-26 04:33:19 +0000
4967,gf,2017-05-26 04:33:35 +0000
4968,gf,2017-05-26 04:44:01 +0000
4969,gf,2017-05-26 18:38:57 +0000
4970,gf,2017-05-26 23:17:24 +0000
4971,me,2017-05-26 23:27:06 +0000
4972,me,2017-05-26 23:50:02 +0000
4973,me,2017-05-26 23:52:41 +0000
4974,gf,2017-05-27 00:12:13 +0000
4975,me,2017-05-27 21:46:26 +0000
4976,gf,2017-05-27 21:46:59 +0000
4977,me,2017-05-27 22:04:07 +0000
4978,gf,2017-05-27 22:09:04 +0000
4979,gf,2017-05-27 22:42:37 +0000
4980,gf,2017-05-28 23:23:27 +0000
4981,me,2017-05-28 23:23:52 +0000
4982,gf,2017-05-28 23:25:09 +0000
4983,me,2017-05-28 23:25:54 +0000
4984,me,2017-05-28 23:26:06 +0000
4985,gf,2017-05-28 23:26:22 +0000
4986,gf,2017-05-28 23:26:24 +0000
4987,me,2017-05-28 23:29:04 +0000
4988,gf,2017-05-28 23:30:30 +0000
4989,me,2017-05-29 01:09:04 +0000
